,위도,경도,사업장명,소재지전체주소,도로명전체주소,개업일자,영업상태명,약국영업면적,인허가구분명,지정일자,전화번호,상세영업상태명,구별
1811,37.5202334,126.9014985,피보약국,서울특별시 영등포구 영등포동4가   151-22,서울특별시영등포구영등포로180-1,19780303,운영중,0.0,약국,19780303.0,02-2633-2489,영업중,영등포구
1812,37.5067403,126.9094654,대흥약국,서울특별시 영등포구 신길동   257-43,서울특별시영등포구신길로39길13,19780520,운영중,0.0,약국,19780520.0,02-832-1894,영업중,영등포구
1813,37.5139257,126.9176431,온누리유진약국,서울특별시 영등포구 신길동   102-8,서울특별시영등포구영등포로356,19791011,운영중,0.0,약국,19791011.0,02-833-3248,영업중,영등포구
1814,37.49019699999999,126.9064198,새금강약국,서울특별시 영등포구 대림동   976-11,서울특별시영등포구시흥대로181길10-4,19810209,운영중,0.0,약국,19810209.0,02-848-1564,영업중,영등포구
1815,37.5128196,126.8949176,임약국,서울특별시 영등포구 문래동2가   6-2,서울특별시영등포구경인로79길4,19810429,운영중,0.0,약국,19810429.0,02-2677-4922,영업중,영등포구
1816,37.5290955,126.8984405,건강약국,서울특별시 영등포구 당산동4가   32-59,서울특별시영등포구당산로166,20010215,운영중,0.0,약국,20010215.0,02-2631-6396,영업중,영등포구
1817,37.5219225,126.9084593,설화약국,서울특별시 영등포구 영등포동5가   160-2,서울특별시영등포구영중로24길29,19610601,운영중,0.0,약국,19610601.0,02-2634-5357,영업중,영등포구
1818,37.5272691,126.8972885,구민약국,서울특별시 영등포구 당산동3가   206-0,서울특별시영등포구당산로142-1,19621004,운영중,0.0,약국,19621004.0,02-2633-4631,영업중,영등포구
1819,37.5546516,127.1557517,명일마트종로약국,서울특별시 강동구 명일동 46번지 4호 이마트명일점,서울특별시강동구고덕로276,20071002,운영중,33.92,약국,20071002.0,02-428-7845,영업중,강동구
1820,37.5503207,127.145546,명성그린약국,서울특별시 강동구 명일동 325번지 11호 명일메카타운 115호,서울특별시강동구구천면로424,20080130,운영중,41.04,약국,20080130.0,02-428-6267,영업중,강동구
1821,37.5342642,127.1328451,열린프라자약국,서울특별시 강동구 성내동 196번지 6호,서울특별시강동구천호대로170길26,20080201,운영중,57.9,약국,20080201.0,02-478-5214,영업중,강동구
1822,37.55718,127.1689667,스마일약국,서울특별시 강동구 고덕동 210번지 5호,서울특별시강동구고덕로391,20080303,운영중,35.2,약국,20080303.0,02-442-1008,영업중,강동구
1823,37.5378069,127.1273094,이화약국,서울특별시 강동구 천호동 453번지 14호,서울특별시강동구천호대로1037,20080311,운영중,42.45,약국,20080311.0,02-484-0443,영업중,강동구
1824,37.5465058,127.1428215,화인약국,서울특별시 강동구 천호동 34번지 9호,서울특별시강동구양재대로1579,20080410,운영중,27.4,약국,20080410.0,02-429-6520,영업중,강동구
1825,37.5379796,127.1237397,조이약국,서울특별시 강동구 성내동 64번지 13호 브라운스톤천호 F동 306호,서울특별시강동구천호대로1006,20080416,운영중,20.0,약국,20080416.0,02-485-7373,영업중,강동구
1826,37.5350396,127.1441442,21세기메디칼약국,서울특별시 강동구 길동 151번지,서울특별시강동구천호대로1199,20080515,운영중,71.25,약국,20080515.0,02-487-9366,영업중,강동구
1827,37.5340506,127.1404715,기쁜샘약국,서울특별시 강동구 길동 250번지 1호,서울특별시강동구천호대로1163,20080516,운영중,43.74,약국,20080516.0,02-476-2133,영업중,강동구
1828,37.535489,127.134836,위드팜천사약국,서울특별시 강동구 길동 445번지 1호 SK허브 101호,서울특별시강동구천호대로1107,20080623,운영중,71.7,약국,20080623.0,02-484-5152,영업중,강동구
1829,37.5312336,127.1263066,토성약국,서울특별시 강동구 성내동 590번지 성내동삼성아파트 상가동 102호,서울특별시강동구풍성로136,20080626,운영중,24.3,약국,20080626.0,02-482-9406,영업중,강동구
1830,37.535489,127.134836,오월애약국,서울특별시 강동구 길동 445번지 1호 SK허브 102호,서울특별시강동구천호대로1107,20080630,운영중,71.7,약국,20080630.0,02-477-3931,영업중,강동구
1831,37.5489931,127.155261,은혜온누리약국,서울특별시 강동구 명일동 63번지,서울특별시강동구구천면로512-1,20080805,운영중,22.68,약국,20080805.0,02-481-9191,영업중,강동구
1832,37.5563679,127.1419695,산들약국,서울특별시 강동구 암사동 414번지 2호 롯데캐슬퍼스트 상가동 115호,서울특별시강동구고덕로131,20081114,운영중,28.87,약국,20081114.0,02-3428-1231,영업중,강동구
1833,37.5579445,127.1688891,온누리모세종약국,서울특별시 강동구 고덕동 210번지,서울특별시강동구고덕로83길18,19950916,운영중,53.9,약국,19950916.0,02-429-1427,영업중,강동구
1834,37.54556669999999,127.1332936,덕인약국,서울특별시 강동구 천호동 294번지 25호,서울특별시강동구구천면로287,19951102,운영중,27.1,약국,19951102.0,02-471-2772,영업중,강동구
1835,37.5290395,127.1453951,양지약국,서울특별시 강동구 둔촌동 99번지 7호,서울특별시강동구진황도로61길56,19960827,운영중,234.0,약국,19960827.0,02-473-9779,영업중,강동구
1836,37.5607165,126.8461057,푸른약국,서울특별시 강서구 등촌동 697번지 1호,서울특별시강서구공항대로41길65,20070608,운영중,15.12,약국,20070608.0,02-2063-3997,영업중,강서구
1837,37.54840859999999,126.8502744,정다운약국,화곡동 969번지 12호,서울특별시강서구까치산로120,20070621,운영중,46.56,약국,20070621.0,02-2065-2998,영업중,강서구
1838,37.5547857,126.8542236,가까운약국,서울특별시 강서구 화곡동 1107번지,서울특별시강서구공항대로426,20070813,운영중,21.56,약국,20070813.0,02-2697-7796,영업중,강서구
1839,37.5444596,126.838056,대성약국,서울특별시 강서구 화곡동 1026번지 12호 1층,서울특별시강서구강서로206,20070823,운영중,27.52,약국,20070823.0,02-2691-6675,영업중,강서구
1840,37.5652643,126.8123383,온누리다나약국,서울특별시 강서구 방화동 609번지 30호,서울특별시강서구방화동로56,20070910,운영중,51.75,약국,20070910.0,02-2665-6200,영업중,강서구
1841,37.5584359,126.8547981,강서홈약국,서울특별시 강서구 등촌동 639번지 11호,서울특별시강서구화곡로398,20080201,운영중,43.5,약국,20080201.0,02-2659-1823,영업중,강서구
1842,37.5335091,126.837202,선일약국,서울특별시 강서구 화곡동 361번지 1호,서울특별시강서구월정로160,20080204,운영중,22.3,약국,20080204.0,02-2602-4095,영업중,강서구
1843,37.5584159,126.8563581,송도웰빙약국,서울특별시 강서구 등촌동 637번지,서울특별시강서구화곡로68길36,20080310,운영중,0.0,약국,20080310.0,02-3665-6776,영업중,강서구
1844,37.5339548,126.8385415,지혜약국,서울특별시 강서구 화곡동 362번지 87호,서울특별시강서구가로공원로76길73,20080402,운영중,25.42,약국,20080402.0,02-2603-5553,영업중,강서구
1845,37.531527,126.8580857,곰달래약국,서울특별시 강서구 화곡동 840번지 12호,서울특별시강서구곰달래로226,19940402,운영중,43.71,약국,19940402.0,02-2642-4196,영업중,강서구
1846,37.5520232,126.8359897,메디팜푸른약국,내발산동 701번지 5호,서울특별시강서구강서로293-1,19940720,운영중,24.45,약국,19940720.0,02-2661-2001,영업중,강서구
1847,37.5783299,126.8110723,삼정약국,서울특별시 강서구 방화동 816번지,서울특별시강서구금낭화로23길25,19940901,운영중,23.72,약국,19940901.0,02-2661-1618,영업중,강서구
1848,37.5397112,126.8341286,바이엘약국,화곡동 1070번지,서울특별시강서구화곡로110,19941202,운영중,98.72,약국,19941202.0,02-2607-0217,영업중,강서구
1849,37.5544448,126.8682026,송약국,서울특별시 강서구 염창동 244번지 2호,서울특별시강서구양천로637,19950801,운영중,15.41,약국,19950801.0,02-2659-2526,영업중,강서구
1850,37.574644,126.8189919,미주약국,서울특별시 강서구 방화동 852번지,서울특별시강서구방화대로48길40,19951020,운영중,25.58,약국,19951020.0,02-2665-7552,영업중,강서구
1851,37.5528831,126.850922,진약국,서울특별시 강서구 화곡동 1117번지 19호,서울특별시강서구화곡로328,19951114,운영중,25.5,약국,19951114.0,02-2690-5574,영업중,강서구
1852,37.5635275,126.8434171,부영약국,서울특별시 강서구 등촌동 691번지 3호,서울특별시강서구강서로56나길110,19951129,운영중,16.0,약국,19951129.0,02-3663-1809,영업중,강서구
1853,37.5121492,126.9183723,화일약국,서울특별시 영등포구 신길동   113-17,서울특별시영등포구도신로64길10,19660604,운영중,0.0,약국,19660604.0,02-842-6681,영업중,영등포구
1854,37.5215817,126.9072758,동보약국,서울특별시 영등포구 영등포동3가   8-0,서울특별시영등포구영중로22,19700713,운영중,0.0,약국,19700713.0,02-2678-0362,영업중,영등포구
1855,37.498291,126.9069035,원효약국,서울특별시 영등포구 신길동   443-16,서울특별시영등포구신길로17길12-2,19710529,운영중,0.0,약국,19710529.0,02-832-1398,영업중,영등포구
1856,37.5085758,126.9003381,종대약국,서울특별시 영등포구 도림동   156-16,서울특별시영등포구도림로352,19710723,운영중,0.0,약국,19710723.0,02-846-4062,영업중,영등포구
1857,37.508426,126.8994445,신당약국,서울특별시 영등포구 도림동   241-5,서울특별시영등포구도림로113길3-2,19710814,운영중,0.0,약국,19710814.0,02-833-9606,영업중,영등포구
1858,37.5063336,126.9107957,태령약국,서울특별시 영등포구 신길동   234-6,서울특별시영등포구신길로157,19720817,운영중,0.0,약국,19720817.0,02-832-0514,영업중,영등포구
1859,37.5053094,126.905367,다나약국,서울특별시 영등포구 신길동   349-20,서울특별시영등포구가마산로439-1,19721116,운영중,0.0,약국,19721116.0,02-832-1205,영업중,영등포구
1860,37.5162749,126.9056469,수범약국,서울특별시 영등포구 영등포동3가   425-37,서울특별시영등포구경인로835,19730416,운영중,0.0,약국,19730416.0,02-2678-2288,영업중,영등포구
1861,37.5243153,126.8851693,경명약국,서울특별시 영등포구 양평동2가   31-4,서울특별시영등포구선유서로25길5-1,19730511,운영중,0.0,약국,19730511.0,02-2634-1046,영업중,영등포구
1862,37.5375784,126.8954112,광덕약국,서울특별시 영등포구 양평동4가   123-0,서울특별시영등포구양평로20길3,19740204,운영중,0.0,약국,19740204.0,02-2634-7576,영업중,영등포구
1863,37.4997882,126.9006513,수산약국,서울특별시 영등포구 대림동 743번지 4호,서울특별시영등포구대림로34길,19760507,운영중,22.6,약국,19760507.0,02-832-2994,영업중,영등포구
1864,37.5469547,127.13433,푸른약국,서울특별시 강동구 천호동,서울특별시강동구구천면로305,20120813,운영중,31.2,약국,20120813.0,473-0437,영업중,강동구
1865,37.5397441,127.1232777,비타민약국,서울특별시 강동구 천호동 431번지 4호 예경빌딩 3층,서울특별시강동구올림픽로651,20120313,운영중,22.5,약국,20120313.0,478-2537,영업중,강동구
1866,37.5488618,127.1753808,삼성서울약국,서울특별시 강동구 상일동 367번지 4호,서울특별시강동구상일로6길26,20120410,운영중,63.5,약국,20120410.0,429-5862,영업중,강동구
1867,37.5345896,127.1377746,샘터약국,서울특별시 강동구 길동 459번지 2호 2층,서울특별시강동구천호대로1135,20111209,운영중,11.7,약국,20111209.0,484-3401,영업중,강동구
1868,37.5290395,127.1453951,정다운약국,서울특별시 강동구 둔촌동 91번지 27호,서울특별시강동구진황도로61길51,20120416,운영중,117.5,약국,20120416.0,,영업중,강동구
1869,37.5314992,127.1255477,별약국,서울특별시 강동구 성내동 293번지 12호 102호,서울특별시강동구풍성로38길9,20110930,운영중,17.0,약국,20110930.0,6339-7542,영업중,강동구
1870,37.550153,127.1461512,명일정원약국,명일동 327번지 1호 센트로빌 204호,서울특별시강동구구천면로428,20110228,운영중,57.0,약국,20110228.0,,영업중,강동구
1871,37.5313786,127.1486292,우리선약국,서울특별시 강동구 둔촌동 4번지 1호 1지1호,서울특별시강동구동남로49길21-15,20110804,운영중,231.0,약국,20110804.0,477-7311,영업중,강동구
1872,37.550711,127.1274543,승호약국,서울특별시 강동구 암사동 502번지 19호,서울특별시강동구올림픽로779,20100802,운영중,54.72,약국,20100802.0,481-7522,영업중,강동구
1873,37.545688,127.1436208,친절한오렌지약국,서울특별시 강동구 명일동 353번지 14호,서울특별시강동구양재대로130길10,20100913,운영중,41.6,약국,20100913.0,441-1120,영업중,강동구
1874,37.5340445,127.139632,고은온누리약국,서울특별시 강동구 길동 425번지 1호,서울특별시강동구천호대로1153,20110103,운영중,82.26,약국,20110103.0,477-9403,영업중,강동구
1875,37.5552152,127.1403292,암사조은온누리약국,서울특별시 강동구 암사동 414번지 18호 강동롯데캐슬퍼스트아파트 상가동 511호,서울특별시강동구고덕로133,20100401,운영중,54.7,약국,20100401.0,426-3666,영업중,강동구
1876,37.540006,127.1266501,메디팜문화약국,서울특별시 강동구 천호동 419번지 3호,서울특별시강동구구천면로200,20100621,운영중,65.84,약국,20100621.0,475-0043,영업중,강동구
1877,37.5412988,127.1299177,월드약국,서울특별시 강동구 천호동 397번지 14호,서울특별시강동구구천면로229-1,20100623,운영중,104.9,약국,20100623.0,472-4067,영업중,강동구
1878,37.53569239999999,127.1340676,효약국,서울특별시 강동구 천호동 447번지 정산타워 5층,서울특별시강동구천호대로1099,20100409,운영중,12.6,약국,20100409.0,775-3065,영업중,강동구
1879,37.5467951,127.1716237,새천사약국,서울특별시 강동구 상일동 437번지 3호,서울특별시강동구천호대로1473,20091008,운영중,33.0,약국,20091008.0,426-7577,영업중,강동구
1880,37.5422503,127.1308866,경희프라자약국,서울특별시 강동구 천호동 397번지 3호,서울특별시강동구구천면로245,20100604,운영중,69.35,약국,20100604.0,472-8244,영업중,강동구
1881,37.5538095,127.1439127,미소진약국,서울특별시 강동구 명일동 306번지 1호,서울특별시강동구양재대로1661,20090413,운영중,21.9,약국,20090413.0,02-428-3365,영업중,강동구
1882,37.5385711,127.1405837,아름다운약국,서울특별시 강동구 길동 391번지 1호 4층,서울특별시강동구양재대로1488,20090504,운영중,40.32,약국,20090504.0,02-472-4113,영업중,강동구
1883,37.5670963,127.176331,강일약국,서울특별시 강동구 강일동 673번지 강일리버파크 상가동 201호,서울특별시강동구아리수로97길19,20090601,운영중,23.8,약국,20090601.0,02-426-8192,영업중,강동구
1884,37.5649565,126.8519975,한솔약국,서울특별시 강서구 가양동 1478번지,서울특별시강서구양천로57길37,19961202,운영중,28.0,약국,19961202.0,02-2659-2425,영업중,강서구
1885,37.5327324,126.8463842,메디팜대야약국,서울특별시 강서구 화곡동 340번지 53호,서울특별시강서구강서로56,19970124,운영중,99.62,약국,19970124.0,02-2608-9074,영업중,강서구
1886,37.5486456,126.8360242,강서종로약국,서울특별시 강서구 내발산동 723번지 4호,서울특별시강서구강서로257,19970204,운영중,172.7,약국,19970204.0,02-2606-8268,영업중,강서구
1887,37.5635612,126.8547253,종로당약국,서울특별시 강서구 가양동 1481번지,서울특별시강서구양천로57길36,19970605,운영중,31.95,약국,19970605.0,02-2668-0215,영업중,강서구
1888,37.5703714,126.8474442,용한약국,서울특별시 강서구 가양동 1461번지,서울특별시강서구허준로47,19980206,운영중,33.54,약국,19980206.0,02-2668-7644,영업중,강서구
1889,37.56255489999999,126.851679,가양종로약국,서울특별시 강서구 등촌동 65번지 20호,서울특별시강서구양천로460,19980807,운영중,132.17,약국,19980807.0,02-2659-2356,영업중,강서구
1890,37.5207606,126.926893,대화약국,서울특별시 영등포구 여의도동   36-2,서울특별시영등포구국제금융로6길33,19880808,운영중,0.0,약국,19880808.0,02-780-0809,영업중,영등포구
1891,37.52083289999999,126.9312858,후생약국,서울특별시 영등포구 여의도동   43-3,서울특별시영등포구국제금융로78,19880913,운영중,0.0,약국,19880913.0,02-783-1144,영업중,영등포구
1892,37.5117947,126.9036695,미성온누리약국,서울특별시 영등포구 영등포동 외1필지 대우드림타운 1상가 102호  647-0,서울특별시영등포구도신로29길28,19890127,운영중,0.0,약국,19890127.0,02-846-5530,영업중,영등포구
1893,37.532993,126.8386876,제일약국,화곡동 359번지 24호,서울특별시강서구가로공원로76길94,19990323,운영중,109.56,약국,19990323.0,02-2601-2431,영업중,강서구
1894,37.5774208,126.812426,다마트약국,서울특별시 강서구 방화동 829번지 4호,서울특별시강서구금낭화로135,19990901,운영중,58.4,약국,19990901.0,02-2665-0181,영업중,강서구
1895,37.5731229,126.8117935,메디팜인정약국,서울특별시 강서구 방화동 569번지 12호,서울특별시강서구양천로72,20000321,운영중,92.5,약국,20000321.0,02-2664-1121,영업중,강서구
1896,37.5424559,126.8441342,강서메디칼약국,서울특별시 강서구 화곡동 98번지 60호,서울특별시강서구까치산로4길3,20000615,운영중,62.24,약국,20000615.0,02-2602-4567,영업중,강서구
1897,37.5635376,126.8520193,가양메디칼약국,서울특별시 강서구 가양동 1479번지 4호,서울특별시강서구양천로57길13,20000714,운영중,44.64,약국,20000714.0,02-3661-3055,영업중,강서구
1898,37.5490534,126.8358062,크리닉약국,서울특별시 강서구 내발산동 723번지 연세내외과의원,서울특별시강서구강서로261,20000804,운영중,39.6,약국,20000804.0,02-2695-8414,영업중,강서구
1899,37.5607165,126.8461057,메디칼약국,서울특별시 강서구 등촌동 697번지,서울특별시강서구공항대로41길65,20000822,운영중,0.0,약국,20000822.0,02-2668-6068,영업중,강서구
1900,37.5522331,126.8496882,성모약국,서울특별시 강서구 화곡동 1105번지 5호,서울특별시강서구화곡로313,20000928,운영중,0.0,약국,20000928.0,02-2601-5300,영업중,강서구
1901,37.541223,126.8398771,메디팜21세기약국,서울특별시 강서구 화곡동 1074번지 32호 1층,서울특별시강서구화곡로164,20001002,운영중,120.0,약국,20001002.0,02-2603-4569,영업중,강서구
1902,37.5324851,126.8631625,온누리건강약국,서울특별시 강서구 화곡동 776번지 7호,서울특별시강서구곰달래로271,20001108,운영중,0.0,약국,20001108.0,02-2642-0012,영업중,강서구
1903,37.5334987,126.8460658,온누리큰사랑약국,화곡동 340번지 47호,서울특별시강서구강서로64,20001113,운영중,0.0,약국,20001113.0,02-2691-7005,영업중,강서구
1904,37.5342897,126.8383326,천수약국,화곡동 362번지 84호,서울특별시강서구가로공원로76길63,20010129,운영중,49.5,약국,20010129.0,02-2696-0552,영업중,강서구
1905,37.5121312,126.9203441,애지약국,서울특별시 영등포구 신길동   91-3,서울특별시영등포구영등포로80길15,19900419,운영중,0.0,약국,19900419.0,02-848-0424,영업중,영등포구
1906,37.5214625,126.9306592,삼정약국,서울특별시 영등포구 여의도동 미원빌딩216  43-0,서울특별시영등포구국제금융로70,19900710,운영중,0.0,약국,19900710.0,02-782-4322,영업중,영등포구
1907,37.4998635,126.9110152,장수약국,서울특별시 영등포구 신길동   3844-0,서울특별시영등포구신풍로46,19900727,운영중,0.0,약국,19900727.0,02-843-2843,영업중,영등포구
1908,37.5159914,126.9041262,경성약국,서울특별시 영등포구 영등포동4가 428번지 17호,서울특별시영등포구영신로24길14-1,19901107,운영중,27.7,약국,19901107.0,02-2671-6820,영업중,영등포구
1909,37.59618830000001,126.9089505,메디팜승윤약국,서울특별시 은평구 신사2동 41번지 1호,서울특별시은평구가좌로325,19940408,운영중,51.3,약국,19940408.0,302-0726,영업중,은평구
1910,37.6005485,126.9189476,메디팜대원약국,서울특별시 은평구 역촌1동 42번지 60호,서울특별시은평구진흥로1길2,19941001,운영중,35.53,약국,19941001.0,387-8492,영업중,은평구
1911,37.611782,126.9314614,세계로약국,서울특별시 은평구 불광1동 281번지 12호,서울특별시은평구불광로54,19961220,운영중,63.34,약국,19961220.0,355-0513,영업중,은평구
1912,37.6044098,126.9239269,하늘약국,,서울특별시은평구서오릉로41-17,19980205,운영중,42.0,약국,19980205.0,02-358-4290,영업중,은평구
1913,37.5927754,126.9134663,행복이꽃피는약국,서울특별시 은평구 신사동 335번지 27호,서울특별시은평구가좌로271,20120508,운영중,59.21,약국,20120508.0,308-7475,영업중,은평구
1914,37.605103,126.9248422,사랑온누리약국,,서울특별시은평구서오릉로46,20120521,운영중,38.54,약국,20120521.0,356-8875,영업중,은평구
1915,37.6213933,126.9271983,조일약국,서울특별시 은평구 불광동 131번지 17호,서울특별시은평구연서로34길7,20120601,운영중,22.63,약국,20120601.0,02-384-3594,영업중,은평구
1916,37.553266,127.1547657,명일보룡약국,서울특별시 강동구 명일동 47번지 12호,서울특별시강동구동남로73길26,20000308,운영중,33.0,약국,20000308.0,02-426-4466,영업중,강동구
1917,37.5284371,127.1454439,보운약국,서울특별시 강동구 둔촌동 98번지 8호,서울특별시강동구진황도로61길42,20000614,운영중,49.9,약국,20000614.0,02-477-8088,영업중,강동구
1918,37.5365511,127.134689,한림약국,서울특별시 강동구 천호동 158번지 3호,서울특별시강동구성안로149,20000620,운영중,104.0,약국,20000620.0,02-486-9744,영업중,강동구
1919,37.535489,127.134836,강동대학약국,서울특별시 강동구 길동 445번지 1호 106호,서울특별시강동구천호대로1107,20000707,운영중,69.2,약국,20000707.0,02-485-1377,영업중,강동구
1920,37.5414627,127.1301387,영임약국,서울특별시 강동구 천호동 401번지 5호 110호,서울특별시강동구구천면로233,20000727,운영중,86.24,약국,20000727.0,02-475-1016,영업중,강동구
1921,37.54589989999999,127.1436331,새원약국,서울특별시 강동구 명일동 346번지 9호,서울특별시강동구양재대로130길11,20000727,운영중,21.0,약국,20000727.0,02-442-0107,영업중,강동구
1922,37.5283515,127.1457028,정문약국,서울특별시 강동구 둔촌동 98번지 7호,서울특별시강동구진황도로61길48,20000824,운영중,174.0,약국,20000824.0,02-478-0774~5,영업중,강동구
1923,37.5255262,127.1348628,매일약국,서울특별시 강동구 성내동 429번지 3호,서울특별시강동구양재대로1335,20000915,운영중,79.2,약국,20000915.0,02-485-1096,영업중,강동구
1924,37.5381679,127.1262834,대한약국,서울특별시 강동구 천호동 454번지 15호,서울특별시강동구천호대로1027,20000916,운영중,100.5,약국,20000916.0,02-483-9165,영업중,강동구
1925,37.5380392,127.1398045,시민당약국,서울특별시 강동구 길동 378번지 11호,서울특별시강동구양재대로1479,20001118,운영중,232.4,약국,20001118.0,02-476-8100,영업중,강동구
1926,37.55464389999999,127.1536659,박선영약국,서울특별시 강동구 명일동 46번지,서울특별시강동구고덕로254,20001122,운영중,69.0,약국,20001122.0,02-442-6332,영업중,강동구
1927,37.5276178,127.1270604,호원엠약국,서울특별시 강동구 성내1동 548번지 5호,서울특별시강동구성내로66,20010108,운영중,49.8,약국,20010108.0,02-488-1512,영업중,강동구
1928,37.5280284,127.1358397,윤약국,서울특별시 강동구 성내동 416번지 6호,서울특별시강동구양재대로1365,20010319,운영중,42.8,약국,20010319.0,02-487-6694,영업중,강동구
1929,37.560928,126.8468189,소망약국,서울특별시 강서구 등촌동,서울특별시강서구공항대로41길76,20010529,운영중,23.4,약국,20010529.0,02-3665-8853,영업중,강서구
1930,37.5728854,126.8104004,방화프라자약국,서울특별시 강서구 방화동 562번지 21호,서울특별시강서구양천로14길3,20010605,운영중,102.7,약국,20010605.0,02-2666-3348,영업중,강서구
1931,37.534489,126.8377989,화곡메디칼약국,화곡동 373번지 12호,서울특별시강서구가로공원로76길56,20010831,운영중,0.0,약국,20010831.0,02-2605-4155,영업중,강서구
1932,37.5611045,126.8463464,예약국,,서울특별시강서구공항대로41길75,20011004,운영중,35.31,약국,20011004.0,02-2668-2925,영업중,강서구
1933,37.5774208,126.812426,금강약국,서울특별시 강서구 방화동 829번지 4호,서울특별시강서구금낭화로135,20020108,운영중,33.0,약국,20020108.0,02-2665-6319,영업중,강서구
1934,37.5727064,126.8118624,종로약국,방화동 569번지 17호,서울특별시강서구방화동로16길62,20020124,운영중,67.7,약국,20020124.0,02-2665-3388,영업중,강서구
1935,37.5417916,126.8391543,연세약국,서울특별시 강서구 화곡동 1065번지 14호,서울특별시강서구화곡로161,20020702,운영중,182.0,약국,20020702.0,02-2065-8234,영업중,강서구
1936,37.5719611,126.8102385,미래약국,서울특별시 강서구 방화동 563번지 14호,서울특별시강서구양천로14길23,20020916,운영중,54.0,약국,20020916.0,02-2662-0377,영업중,강서구
1937,37.5475603,126.8333353,본초당약국,서울특별시 강서구 화곡동 1008번지 37호,서울특별시강서구강서로45길49-5,20021009,운영중,33.0,약국,20021009.0,02-2602-4593,영업중,강서구
1938,37.56717769999999,126.8428807,아름약국,서울특별시 강서구 가양동 105번지 3호 4층,서울특별시강서구양천로366,20030212,운영중,105.7,약국,20030212.0,02-2658-4158,영업중,강서구
1939,37.5338281,126.8471333,연수당약국,서울특별시 강서구 화곡동 340번지 5호,서울특별시강서구강서로18길26,20030311,운영중,30.0,약국,20030311.0,02-2694-7582,영업중,강서구
1940,37.5587995,126.8430159,동의송도약국,서울특별시 강서구 등촌동 670번지 3호,서울특별시강서구강서로54길79,20030414,운영중,41.34,약국,20030414.0,02-2659-0832,영업중,강서구
1941,37.5496273,126.8777658,염창메디칼약국,서울특별시 강서구 염창동 258번지 1호,서울특별시강서구양천로731,20030530,운영중,56.24,약국,20030530.0,02-3663-1147,영업중,강서구
1942,37.5432355,126.8384665,이화약국,화곡동 1032번지 17호,서울특별시강서구강서로191,20030603,운영중,77.0,약국,20030603.0,02-2602-6172,영업중,강서구
1943,37.5874194,126.9186314,동의당약국,서울특별시 은평구 응암동 721번지 11호,서울특별시은평구응암로12길20,20120614,운영중,38.07,약국,20120614.0,308-2067,영업중,은평구
1944,37.5999349,126.9227944,초원약국,서울특별시 은평구 응암동 103번지 29호,서울특별시은평구은평로10길4,20120702,운영중,28.33,약국,20120702.0,6326-4986,영업중,은평구
1945,37.605264,126.9102789,예진약국,서울특별시 은평구 역촌동 54번지 8호,서울특별시은평구갈현로81,20120703,운영중,27.52,약국,20120703.0,02-355-2475,영업중,은평구
1946,37.6000838,126.9164154,동환약국,서울특별시 은평구 역촌동 44번지 29호,서울특별시은평구연서로12,20120803,운영중,30.31,약국,20120803.0,3838869,영업중,은평구
1947,37.6107977,126.9174752,호호약국,서울특별시 은평구 역촌동 1번지 1호,서울특별시은평구서오릉로139,20120808,운영중,25.83,약국,20120808.0,02-358-1236,영업중,은평구
1948,37.61583540000001,126.9240817,명성약국,서울특별시 은평구 대조동 187번지 53호,서울특별시은평구통일로805,20121017,운영중,27.6,약국,20121017.0,02-353-8845,영업중,은평구
1949,37.5807648,126.9055674,증산약국,서울특별시 은평구 증산동 177번지 9호,서울특별시은평구증산로3길6,20121106,운영중,96.81,약국,20121106.0,6449-5252,영업중,은평구
1950,37.5868083,126.920376,소망온누리약국,서울특별시 은평구 응암동 747번지 30호,서울특별시은평구가좌로5길22-1,20121130,운영중,33.35,약국,20121130.0,373-6288,영업중,은평구
1951,37.5836106,126.8932739,초록약국,서울특별시 은평구 증산동 223-47,서울특별시은평구수색로191,20121205,운영중,48.33,약국,20121205.0,373-4190,영업중,은평구
1952,37.5826319,126.8950458,함께하는약국,서울특별시 은평구 수색동 368번지 5호 수색로 250-1,서울특별시은평구수색로264-1,20090401,운영중,22.42,약국,20090401.0,02-375-1846,영업중,은평구
1953,37.6052307,126.9106701,제일프라자약국,서울특별시 은평구 역촌동 55번지 35호 303호,서울특별시은평구갈현로82,20090511,운영중,36.69,약국,20090511.0,02-388-0780,영업중,은평구
1954,37.6082109,126.9250761,정다운약국,,서울특별시은평구진흥로137,20091214,운영중,50.36,약국,20091214.0,02-387-8547,영업중,은평구
1955,37.5932433,126.9210519,보은당약국,서울특별시 은평구 응암동 402번지 74호 1층,서울특별시은평구응암로22길28-6,20100322,운영중,31.38,약국,20100322.0,02)374-8683,영업중,은평구
1956,37.6350842,126.923615,애플약국,서울특별시 은평구 진관동 81번지 253동 상가B106,서울특별시은평구진관2로57-7,20100416,운영중,40.1,약국,20100416.0,02-356-1218,영업중,은평구
1957,37.6350842,126.923615,건강한약국,서울특별시 은평구 진관동 81번지 253동상가 B105호,서울특별시은평구진관2로57-7,20100510,운영중,52.0,약국,20100510.0,352-1658,영업중,은평구
1958,37.5929774,126.9175941,태평양리드팜약국,서울특별시 은평구 응암동 578번지 16호 1층,서울특별시은평구응암로235,20101021,운영중,136.38,약국,20101021.0,02-307-7003,영업중,은평구
